File,Variant Type,Variant Length,counts
BB-2,DEL,42,305
BB-2,INS,-408,4
BB-2,DEL,-716,1
BB-2,DEL,-38,392
BB-2,DEL,32,640
BB-2,DEL,-50,237
BB-2,INS,-93,34
BB-2,DEL,37,450
BB-2,DEL,-44,297
BB-2,DEL,48,201
BB-2,INS,589,2
BB-2,DEL,-55,197
BB-2,INS,201,319
BB-2,INS,-49,208
BB-2,INS,-99,47
BB-2,INS,30,416
BB-2,DEL,52,158
BB-2,INS,-40,312
BB-2,DEL,255,12
BB-2,DEL,-63,112
BB-2,INS,40,348
BB-2,DEL,40,360
BB-2,DEL,198,297
BB-2,INS,220,156
BB-2,DEL,206,341
BB-2,INS,-39,338
BB-2,DEL,-210,334
BB-2,INS,-209,305
BB-2,DEL,-44,297
BB-2,DEL,168,27
BB-2,INS,-128,18
BB-2,DEL,-1617,1
BB-2,DEL,-1219,1
BB-2,DEL,-42,329
BB-2,DEL,-39,390
BB-2,DEL,-223,171
BB-2,INS,203,318
BB-2,INS,-2248,2
BB-2,INS,39,440
BB-2,DEL,-728,2
BB-2,INS,33,592
BB-2,DEL,-30,487
BB-2,DEL,-52,210
BB-2,DEL,-1234,4
BB-2,INS,254,11
BB-2,DEL,-76,81
BB-2,DEL,-36,435
BB-2,INS,125,27
BB-2,DEL,243,32
BB-2,INS,135,25
BB-2,INS,-65,106
BB-2,DEL,-216,249
BB-2,INS,-45,230
BB-2,DEL,-285,5
BB-2,DEL,-46,277
BB-2,INS,200,279
BB-2,INS,199,336
BB-2,DEL,183,43
BB-2,INS,178,24
BB-2,DEL,-223,171
BB-2,INS,-213,282
BB-2,INS,48,182
BB-2,INS,-198,203
BB-2,INS,-225,115
BB-2,INS,213,238
BB-2,DEL,-81,77
BB-2,DEL,-53,210
BB-2,DEL,206,341
BB-2,DEL,37,450
BB-2,INS,41,319
BB-2,DEL,208,334
BB-2,DEL,-36,435
BB-2,DEL,-37,383
BB-2,DEL,36,521
BB-2,DEL,32,640
BB-2,DEL,203,362
BB-2,INS,137,19
BB-2,DEL,-212,299
BB-2,INS,34,553
BB-2,DEL,-615,6
BB-2,INS,-43,268
BB-2,DEL,-128,33
BB-2,DEL,135,29
BB-2,DEL,37,450
BB-2,INS,-69,114
BB-2,DEL,65,68
BB-2,DEL,-31,476
BB-2,INS,-91,53
BB-2,INV,-143,1
BB-2,INV,-89,1
BB-2,DEL,-212,299
BB-2,DEL,248,20
BB-2,DEL,-31,476
BB-2,DEL,-174,24
BB-2,DEL,-157,14
BB-2,INS,-48,233
BB-2,INS,190,137
BB-2,INV,44,8
BB-2,INV,-35,16
BB-2,DEL,186,81
BB-2,DEL,-237,55
BB-2,INS,-208,345
BB-2,DEL,-41,309
BB-2,DEL,-218,207
BB-2,INS,-199,231
BB-2,DEL,-264,12
BB-2,DEL,-69,115
BB-2,INS,73,67
BB-2,INS,-215,250
BB-2,INS,39,440
BB-2,INS,-211,301
BB-2,DEL,-210,334
BB-2,DEL,214,239
BB-2,INS,146,20
BB-2,INS,-67,101
BB-2,INS,-36,462
BB-2,INS,31,526
BB-2,DEL,-79,90
BB-2,INS,135,25
BB-2,DEL,40,360
BB-2,DEL,-53,210
BB-2,DEL,-209,292
BB-2,INS,-215,250
BB-2,INS,-195,166
BB-2,DEL,-252,15
BB-2,INS,-46,239
BB-2,DEL,-216,249
BB-2,DEL,-230,91
BB-2,DEL,194,222
BB-2,DEL,-221,166
BB-2,DEL,35,565
BB-2,INS,154,15
BB-2,DEL,-165,22
BB-2,DEL,-53,210
BB-2,DEL,188,99
BB-2,DEL,-41,309
BB-2,INS,-39,338
BB-2,INS,-49,208
BB-2,DEL,-3174,1
BB-2,INS,-149,16
BB-2,DEL,87,36
BB-2,DEL,-213,273
BB-2,DEL,199,301
BB-2,DEL,-42,329
BB-2,DEL,-79,90
BB-2,DEL,100,47
BB-2,DEL,-201,267
BB-2,INS,199,336
BB-2,DEL,-57,152
BB-2,INS,-203,283
BB-2,DEL,-33,419
BB-2,DEL,-197,192
BB-2,INS,-56,156
BB-2,INS,-44,304
BB-2,DEL,-207,375
BB-2,DEL,37,450
BB-2,INS,-50,256
BB-2,DEL,-241,40
BB-2,INS,-44,304
BB-2,INS,-97,45
BB-2,DEL,-232,75
BB-2,DEL,214,239
BB-2,DEL,-231,87
BB-2,DEL,206,341
BB-2,DEL,226,72
BB-2,DEL,51,145
BB-2,DEL,101,39
BB-2,DEL,-86,43
BB-2,INS,-220,191
BB-2,DEL,-200,280
BB-2,INS,79,46
BB-2,INS,53,134
BB-2,DEL,38,438
BB-2,DEL,-53,210
BB-2,INS,-116,45
BB-2,DEL,187,97
BB-2,DEL,193,193
BB-2,DEL,-238,49
BB-2,DEL,-135,31
BB-2,DEL,46,187
BB-2,INS,363,4
BB-2,DEL,55,121
BB-2,INS,-46,239
BB-2,DEL,-130,22
BB-2,DEL,209,324
BB-2,INS,-61,108
BB-2,DEL,-63,112
BB-2,INS,-206,307
BB-2,DEL,-197,192
BB-2,DEL,132,26
BB-2,DEL,-224,146
BB-2,DEL,-44,297
BB-2,DEL,-77,77
BB-2,DEL,-206,332
BB-2,DEL,-6523,2
BB-2,INS,-198,203
BB-2,DEL,207,296
BB-2,DEL,916,1
BB-2,DEL,204,365
BB-2,DEL,63,93
BB-2,DEL,-67,123
BB-2,INS,-217,230
BB-2,DEL,253,16
BB-2,INS,36,495
BB-2,INS,-32,481
BB-2,INS,-79,69
BB-2,INS,39,440
BB-2,DEL,-71,102
BB-2,DEL,43,312
BB-2,DEL,-207,375
BB-2,INS,138,20
BB-2,INS,38,441
BB-2,INS,-30,513
BB-2,DEL,68,93
BB-2,DEL,57,118
BB-2,INS,241,21
BB-2,INS,-204,296
BB-2,DEL,218,194
BB-2,DEL,-313,7
BB-2,INS,-43,268
BB-2,INS,183,50
BB-2,INS,-209,305
BB-2,DEL,-38,392
BB-2,DEL,-223,171
BB-2,INS,33,592
BB-2,DEL,49,200
BB-2,DEL,-224,146
BB-2,DEL,-51,244
BB-2,DEL,41,313
BB-2,INS,-551,1
BB-2,DEL,-193,116
BB-2,DEL,223,118
BB-2,DEL,-152,15
BB-2,DEL,-211,298
BB-2,DEL,37,450
BB-2,DEL,-88,42
BB-2,INS,-44,304
BB-2,INS,-622,3
BB-2,INS,-32,481
BB-2,INS,211,274
BB-2,DEL,-31,476
BB-2,DEL,-53,210
BB-2,INS,185,64
BB-2,INS,34,553
BB-2,DEL,-32,563
BB-2,DEL,-222,183
BB-2,INS,191,160
BB-2,DEL,-194,154
BB-2,INS,200,279
BB-2,DEL,40,360
BB-2,INS,210,306
BB-2,INS,47,191
BB-2,DEL,198,297
BB-2,INS,-211,301
BB-2,INS,-204,296
BB-2,INS,-209,305
BB-2,DEL,78,50
BB-2,INS,-519,4
BB-2,DEL,-427,5
BB-2,DEL,-45,290
BB-2,INS,-296,6
BB-2,DEL,-55,197
BB-2,DEL,37,450
BB-2,DEL,192,144
BB-2,INS,214,243
BB-2,INS,-31,439
BB-2,DEL,-1221,3
BB-2,DEL,-222,183
BB-2,INS,51,156
BB-2,DEL,-210,334
BB-2,DEL,-70,127
BB-2,INS,-198,203
BB-2,DEL,-41,309
BB-2,DEL,-57,152
BB-2,INS,-199,231
BB-2,DEL,34,515
BB-2,DEL,-208,350
BB-2,DEL,-98,48
BB-2,DEL,196,262
BB-2,INS,-159,26
BB-2,DEL,38,438
BB-2,DEL,-39,390
BB-2,INS,194,185
BB-2,INS,-102,39
BB-2,DEL,34,515
BB-2,DEL,-260,17
BB-2,INS,197,268
BB-2,DEL,-47,302
BB-2,INS,-132,20
BB-2,INS,-49,208
BB-2,INS,331,5
BB-2,INS,205,359
BB-2,INS,-1262,2
BB-2,DEL,35,565
BB-2,DEL,-112,40
BB-2,DEL,-45,290
BB-2,INS,38,441
BB-2,DEL,72,77
BB-2,DEL,-57,152
BB-2,DEL,-31,476
BB-2,DEL,38,438
BB-2,DEL,95,52
BB-2,INS,-191,93
BB-2,INS,-36,462
BB-2,INS,44,229
BB-2,DEL,32,640
BB-2,DEL,52,158
BB-2,DEL,-55,197
BB-2,INS,-59,131
BB-2,DEL,-42,329
BB-2,DEL,-116,39
BB-2,DEL,-31,476
BB-2,DEL,-201,267
BB-2,DEL,-203,318
BB-2,DEL,-471,4
BB-2,INS,-185,37
BB-2,DEL,-56,162
BB-2,DEL,55,121
BB-2,INS,-76,63
BB-2,DEL,39,417
BB-2,INS,153,21
BB-2,DEL,70,83
BB-2,INS,-59,131
BB-2,DEL,-205,314
BB-2,INS,-225,115
BB-2,DEL,32,640
BB-2,INS,-44,304
BB-2,DEL,-43,312
BB-2,DEL,-220,219
BB-2,DEL,40,360
BB-2,INS,-208,345
BB-2,INS,-332,5
BB-2,DEL,33,570
BB-2,INS,204,354
BB-2,DEL,-211,298
BB-2,DEL,210,281
BB-2,INS,39,440
BB-2,INS,215,210
BB-2,DEL,20336,1
BB-2,DEL,-215,274
BB-2,INS,-56,156
BB-2,INS,-30,513
BB-2,DEL,-293,5
BB-2,DEL,186,81
BB-2,INS,154,15
BB-2,INS,212,250
BB-2,INS,-172,19
BB-2,DEL,98,39
BB-2,DEL,-64,124
BB-2,DEL,64,85
BB-2,DEL,-49,246
BB-2,DEL,-43,312
BB-2,DEL,-196,188
BB-2,DEL,-64,124
BB-2,DEL,-43,312
BB-2,DEL,-36,435
BB-2,DEL,-187,50
BB-2,INS,-712,3
BB-2,DEL,210,281
BB-2,INS,198,270
BB-2,INS,-205,305
BB-2,INS,194,185
BB-2,DEL,194,222
BB-2,DEL,-233,84
BB-2,DEL,156,25
BB-2,INS,-204,296
BB-2,DEL,-46,277
BB-2,DEL,216,208
BB-2,DEL,-192,110
BB-2,INS,-58,128
BB-2,DEL,210,281
BB-2,DEL,205,373
BB-2,INS,55,119
BB-2,INS,-35,468
BB-2,DEL,-57,152
BB-2,INS,-38,373
BB-2,INS,110,26
BB-2,INS,208,299
BB-2,INV,1132,1
BB-2,DEL,221,162
BB-2,DEL,-35,459
BB-2,DEL,139,22
BB-2,DEL,-174,24
BB-2,INS,-202,269
BB-2,INS,94,35
BB-2,INS,339,10
BB-2,DEL,-217,252
BB-2,INS,-31,439
BB-2,DEL,-46,277
BB-2,INS,220,156
BB-2,DEL,49,200
BB-2,DEL,32,640
BB-2,DEL,36,521
BB-2,DEL,-150,26
BB-2,DEL,203,362
BB-2,DEL,242,29
BB-2,DEL,-205,314
BB-2,DEL,-92,56
BB-2,INS,256,12
BB-2,INS,-200,287
BB-2,DEL,186,81
BB-2,INS,203,318
BB-2,INS,-52,218
BB-2,DEL,168,27
BB-2,INS,-76,63
BB-2,DEL,-72,97
BB-2,DEL,47,231
BB-2,INS,32,627
BB-2,DEL,-150,26
BB-2,DEL,37,450
BB-2,INS,-44,304
BB-2,INS,211,274
BB-2,INS,-159,26
BB-2,DEL,208,334
BB-2,DEL,227,61
BB-2,DEL,194,222
BB-2,INS,-86,62
BB-2,INS,55,119
BB-2,INS,-93,34
BB-2,INS,34,553
BB-2,DEL,243,32
BB-2,INS,-225,115
BB-2,DEL,-42,329
BB-2,DEL,-224,146
BB-2,INS,-51,220
BB-2,INS,201,319
BB-2,DEL,32,640
BB-2,DEL,39,417
BB-2,DEL,-217,252
BB-2,INS,39,440
BB-2,INS,-60,130
BB-2,INS,-207,323
BB-2,INS,-43,268
BB-2,DEL,-209,292
BB-2,INS,250,14
BB-2,INS,48,182
BB-2,DEL,202,353
BB-2,DEL,-31,476
BB-2,INS,-200,287
BB-2,DEL,-137,20
BB-2,INS,-247,20
BB-2,INS,197,268
BB-2,DEL,-92,56
BB-2,INS,205,359
BB-2,DEL,266,13
BB-2,DEL,217,196
BB-2,INS,205,359
BB-2,INS,84,58
BB-2,DEL,211,302
BB-2,INS,43,253
BB-2,DEL,-194,154
BB-2,INS,-208,345
BB-2,DEL,-198,225
BB-2,INS,-31,439
BB-2,INS,1274,1
BB-2,INS,309,10
BB-2,DEL,92,41
BB-2,INS,-211,301
BB-2,DEL,-63,112
BB-2,INS,-203,283
BB-2,INS,-182,20
BB-2,DEL,213,263
BB-2,DEL,-308,4
BB-2,DEL,-169,25
BB-2,DEL,207,296
BB-2,INS,-75,65
BB-2,INS,30,416
BB-2,INS,40,348
BB-2,DEL,-38,392
BB-2,INS,50,170
BB-2,DEL,111,40
BB-2,DEL,49,200
BB-2,DEL,-30,487
BB-2,DEL,-189,64
BB-2,INS,-207,323
BB-2,INS,238,39
BB-2,INS,42,272
BB-2,DEL,44,258
BB-2,DEL,199,301
BB-2,DEL,-35,459
BB-2,DEL,36,521
BB-2,INS,50,170
BB-2,DEL,42,305
BB-2,INS,97,36
BB-2,INV,-184,1
BB-2,INV,203,10
BB-2,INS,-222,161
BB-2,INS,-39,338
BB-2,INS,-44,304
BB-2,INS,-140,21
BB-2,DEL,34,515
BB-2,DEL,-169,25
BB-2,DEL,200,319
BB-2,DEL,57,118
BB-2,INS,197,268
BB-2,INS,-49,208
BB-2,INS,-225,115
BB-2,DEL,-44,297
BB-2,DEL,-811,1
BB-2,DEL,-35,459
BB-2,DEL,157,18
BB-2,INS,-79,69
BB-2,DEL,44,258
BB-2,DEL,53,137
BB-2,INS,-120,24
BB-2,DEL,7946,1
BB-2,INS,-143,24
BB-2,INS,210,306
BB-2,DEL,62,88
BB-2,INS,53,134
BB-2,INS,-218,207
BB-2,INS,-110,45
BB-2,DEL,-57,152
BB-2,DEL,-250,17
BB-2,DEL,237,32
BB-2,INS,185,64
BB-2,INS,-72,80
BB-2,INS,44,229
BB-2,INS,199,336
BB-2,DEL,39,417
BB-2,INS,193,177
BB-2,INS,64,97
BB-2,INS,85,51
BB-2,INS,-118,34
BB-2,DEL,-50,237
BB-2,INS,213,238
BB-2,DEL,1135,1
BB-2,DEL,67,81
BB-2,DEL,35,565
BB-2,DEL,30,464
BB-2,INS,-37,378
BB-2,DEL,-45,290
BB-2,INS,-187,46
BB-2,INS,-36,462
BB-2,INS,-49,208
BB-2,DEL,-206,332
BB-2,DEL,-220,219
BB-2,DEL,201,349
BB-2,DEL,207,296
BB-2,DEL,38,438
BB-2,INS,217,194
BB-2,DEL,60,95
BB-2,INS,259,14
BB-2,INS,204,354
BB-2,DEL,45,241
BB-2,DUP,-93,1
BB-2,DEL,233,46
BB-2,INS,-153,20
BB-2,INS,163,19
BB-2,INS,520,2
BB-2,DEL,-247,28
BB-2,DEL,110,35
BB-2,DEL,-76,81
BB-2,DEL,-30,487
BB-2,INS,-33,435
BB-2,INS,-86,62
BB-2,DEL,-44,297
BB-2,INS,-38,373
BB-2,INS,-199,231
BB-2,INS,162,24
BB-2,INS,-55,152
BB-2,INS,55,119
BB-2,INS,-2441,1
BB-2,DEL,40,360
BB-2,DEL,38,438
BB-2,INS,305,6
BB-2,INS,329,11
BB-2,INS,-359,4
BB-2,INS,-228,100
BB-2,INS,-32,481
BB-2,DEL,-392,7
BB-2,DEL,167,23
BB-2,DEL,-1288,1
BB-2,DEL,-211,298
BB-2,DEL,37,450
BB-2,DEL,-36,435
BB-2,DEL,-375,7
BB-2,INS,-31,439
BB-2,INS,-71,84
BB-2,INS,144,21
BB-2,INS,48,182
BB-2,INS,-163,19
BB-2,INS,275,5
BB-2,INS,-148,14
BB-2,INS,-225,115
BB-2,DEL,-209,292
BB-2,INS,205,359
BB-2,DEL,-43,312
BB-2,INS,-35,468
BB-2,INS,-60,130
BB-2,DEL,222,110
BB-2,INS,41,319
BB-2,DEL,47,231
BB-2,DEL,204,365
BB-2,DEL,-30,487
BB-2,DEL,-239,50
BB-2,DEL,205,373
BB-2,DEL,111,40
BB-2,DEL,154,24
BB-2,INS,-217,230
BB-2,DEL,-200,280
BB-2,INS,-211,301
BB-2,DEL,68,93
BB-2,INS,-63,126
BB-2,INS,-204,296
BB-2,INS,207,333
BB-2,INS,-202,269
BB-2,DEL,30,464
BB-2,DEL,-46,277
BB-2,DEL,-216,249
BB-2,DEL,254,17
BB-2,INS,60,86
BB-2,DEL,197,267
BB-2,DEL,-41,309
BB-2,INS,-55,152
BB-2,DEL,-227,119
BB-2,DEL,205,373
BB-2,DEL,-217,252
BB-2,DEL,35,565
BB-2,INS,-170,19
BB-2,INS,-201,247
BB-2,DEL,-962,1
BB-2,INS,-216,247
BB-2,DEL,-207,375
BB-2,DEL,-34,442
BB-2,DEL,202,353
BB-2,INS,203,318
BB-2,DEL,43,312
BB-2,DEL,-39,390
BB-2,DEL,-50,237
BB-2,INS,227,79
BB-2,INS,209,344
BB-2,INS,-181,27
BB-2,INS,-244,23
BB-2,DEL,40,360
BB-2,DEL,-222,183
BB-2,INS,-58,128
BB-2,INS,30,416
BB-2,INS,-212,289
BB-2,DEL,106,31
BB-2,DEL,36,521
BB-2,DEL,-229,109
BB-2,INS,35,534
BB-2,DEL,220,130
BB-2,DEL,-38,392
BB-2,INS,196,251
BB-2,DEL,-89,40
BB-2,INS,-31,439
BB-2,DEL,-206,332
BB-2,DEL,59,114
BB-2,INS,-88,44
BB-2,INS,-30,513
BB-2,INS,-220,191
BB-2,DEL,-32,563
BB-2,DEL,-168,22
BB-2,DEL,-191,76
BB-2,INS,-370,2
BB-2,DEL,223,118
BB-2,INS,34,553
BB-2,DEL,45,241
BB-2,DEL,-79,90
BB-2,DEL,-131,19
BB-2,DEL,81,55
BB-2,DEL,53,137
BB-2,DEL,43,312
BB-2,INS,185,64
BB-2,INS,-39,338
BB-2,INS,216,195
BB-2,DEL,108,38
BB-2,DEL,-825,2
BB-2,INS,43,253
BB-2,INS,152,23
BB-2,DEL,67,81
BB-2,DEL,-210,334
BB-2,INS,-588,1
BB-2,DEL,-215,274
BB-2,DEL,-38,392
BB-2,INS,239,29
BB-2,DEL,-31,476
BB-2,INS,188,87
BB-2,INS,211,274
BB-2,DEL,199,301
BB-2,INS,-186,27
BB-2,INS,43,253
BB-2,DEL,78,50
BB-2,INS,-264,12
BB-2,DEL,213,263
BB-2,DEL,-205,314
BB-2,DEL,194,222
BB-2,INS,-214,240
BB-2,DEL,-208,350
BB-2,DEL,-6356,1
BB-2,DEL,-70,127
BB-2,DEL,207,296
BB-2,DEL,206,341
BB-2,DEL,-70,127
BB-2,DEL,104,41
BB-2,INS,205,359
BB-2,INS,203,318
BB-2,INS,51,156
BB-2,DEL,202,353
BB-2,DEL,185,64
BB-2,INS,214,243
BB-2,INS,-1150,2
BB-2,INS,38,441
BB-2,INS,-213,282
BB-2,DEL,36,521
BB-2,INS,210,306
BB-2,INS,40,348
BB-2,DEL,184,48
BB-2,INS,223,105
BB-2,INS,844,1
BB-2,INS,199,336
BB-2,DEL,213,263
BB-2,DEL,36,521
BB-2,DEL,-228,105
BB-2,DEL,226,72
BB-2,INS,-49,208
BB-2,DEL,-214,303
BB-2,INS,-52,218
BB-2,INS,-213,282
BB-2,INS,38,441
BB-2,DEL,-54,176
BB-2,INS,38,441
BB-2,INS,36,495
BB-2,DEL,-75,87
BB-2,INS,-53,183
BB-2,DEL,62,88
BB-2,INS,-53,183
BB-2,DEL,-38,392
BB-2,DEL,-205,314
BB-2,DEL,100,47
BB-2,DEL,213,263
BB-2,INS,204,354
BB-2,INS,81,36
BB-2,DEL,-194,154
BB-2,INS,-54,183
BB-2,INS,-205,305
BB-2,INS,179,38
BB-2,INS,211,274
BB-2,INS,45,231
BB-2,INS,229,71
BB-2,INS,37,413
BB-2,DEL,30,464
BB-2,INS,-521,3
BB-2,DEL,-30,487
BB-2,INS,-1210,1
BB-2,INS,46,205
BB-2,INS,-58,128
BB-2,INS,142,20
BB-2,INS,162,24
BB-2,INS,352,1
BB-2,INS,32,627
BB-2,INS,37,413
BB-2,INS,39,440
BB-2,DEL,-157,14
BB-2,INS,186,67
BB-2,DEL,-208,350
BB-2,DEL,-42,329
BB-2,DEL,34,515
BB-2,DEL,209,324
BB-2,INS,-195,166
BB-2,DEL,-119,35
BB-2,INS,-36,462
BB-2,INS,-232,69
BB-2,DEL,38,438
BB-2,DEL,-206,332
BB-2,INS,195,204
BB-2,DEL,-40,371
BB-2,DEL,-37,383
BB-2,DEL,-32,563
BB-2,INS,196,251
BB-2,INS,-204,296
BB-2,INS,-215,250
BB-2,INS,214,243
BB-2,DEL,84,44
BB-2,DEL,67,81
BB-2,DEL,-45,290
BB-2,INS,32,627
BB-2,INS,94,35
BB-2,INS,37,413
BB-2,INS,33,592
BB-2,INS,217,194
BB-2,INS,-216,247
BB-2,DEL,-59,135
BB-2,DEL,-40,371
BB-2,DEL,-34,442
BB-2,INS,-210,258
BB-2,DEL,77,55
BB-2,INS,-36,462
BB-2,INV,-194,1
BB-2,INV,32,11
BB-2,INS,-191,93
BB-2,INS,-261,14
BB-2,INS,50,170
BB-2,DEL,64,85
BB-2,INS,-48,233
BB-2,DEL,-37,383
BB-2,DEL,-236,71
BB-2,INS,-39,338
BB-2,INS,196,251
BB-2,DEL,52,158
BB-2,DEL,-46,277
BB-2,DEL,-200,280
BB-2,DEL,-201,267
BB-2,INS,-225,115
BB-2,DEL,-201,267
BB-2,INS,-196,165
BB-2,DEL,208,334
BB-2,DEL,47,231
BB-2,DEL,-215,274
BB-2,INS,-212,289
BB-2,DEL,215,206
BB-2,DEL,-107,45
BB-2,INS,194,185
BB-2,INS,203,318
BB-2,INS,50,170
BB-2,DEL,-195,182
BB-2,INS,-44,304
BB-2,INS,43,253
BB-2,INS,-50,256
BB-2,INS,-218,207
BB-2,INS,-204,296
BB-2,DEL,205,373
BB-2,DEL,-210,334
BB-2,DEL,-39,390
BB-2,DEL,-380,6
BB-2,DEL,-44,297
BB-2,INS,-79,69
BB-2,DEL,44,258
BB-2,DEL,-70,127
BB-2,INS,-192,103
BB-2,DEL,40,360
BB-2,DEL,216,208
BB-2,INS,48,182
BB-2,INS,-193,102
BB-2,DEL,-218,207
BB-2,DEL,200,319
BB-2,DEL,-198,225
BB-2,DEL,-198,225
BB-2,INS,-163,19
BB-2,INS,-45,230
BB-2,DEL,-214,303
BB-2,DEL,71,78
BB-2,DEL,-44,297
BB-2,DEL,-204,321
BB-2,DEL,-200,280
BB-2,DEL,-61,134
BB-2,INS,206,353
BB-2,INS,-50,256
BB-2,DEL,203,362
BB-2,DEL,163,30
BB-2,INS,192,164
BB-2,DEL,33,570
BB-2,INS,38,441
BB-2,INS,85,51
BB-2,INS,221,119
BB-2,DEL,-85,68
BB-2,DEL,-234,78
BB-2,INS,-6400,2
BB-2,DEL,189,115
BB-2,DEL,-210,334
BB-2,DEL,76,60
BB-2,INS,-168,20
BB-2,DEL,-4251,1
BB-2,DEL,-1282,2
BB-2,DEL,37,450
BB-2,DEL,-163,22
BB-2,DEL,-181,37
BB-2,INS,204,354
BB-2,DEL,-233,84
BB-2,DEL,-71,102
BB-2,INS,-75,65
BB-2,INS,-203,283
BB-2,INS,-31,439
BB-2,DEL,214,239
BB-2,DEL,47,231
BB-2,INS,93,37
BB-2,DEL,199,301
BB-2,DEL,204,365
BB-2,DEL,1381,1
BB-2,DEL,66,65
BB-2,DEL,-93,54
BB-2,INS,-59,131
BB-2,DEL,-211,298
BB-2,DEL,-210,334
BB-2,DEL,-44,297
BB-2,DEL,202,353
BB-2,INS,-595,4
BB-2,DEL,-49,246
BB-2,INS,228,61
BB-2,INS,-199,231
BB-2,INS,202,344
BB-2,INS,-1514,2
BB-2,INS,34,553
BB-2,INS,-30,513
BB-2,INS,-217,230
BB-2,DEL,-205,314
BB-2,DEL,-59,135
BB-2,DEL,-212,299
BB-2,INS,233,49
BB-2,DEL,196,262
BB-2,INS,-207,323
BB-2,DEL,-226,131
BB-2,DEL,201,349
BB-2,DEL,-44,297
BB-2,INS,-216,247
BB-2,DEL,11710,2
BB-2,DEL,212,279
BB-2,INS,-183,35
BB-2,DEL,212,279
BB-2,DEL,39,417
BB-2,DEL,-199,266
BB-2,DEL,206,341
BB-2,DEL,-31,476
BB-2,INS,-60,130
BB-2,INS,-41,307
BB-2,INS,-96,33
BB-2,INS,210,306
BB-2,INS,-223,160
BB-2,INS,-198,203
BB-2,INS,-30,513
BB-2,DEL,35,565
BB-2,DEL,54,134
BB-2,DEL,-48,229
BB-2,DEL,209,324
BB-2,DEL,208,334
BB-2,INS,222,112
BB-2,DEL,-39,390
BB-2,DEL,-47,302
BB-2,INS,204,354
BB-2,DEL,70,83
BB-2,INS,74,65
BB-2,DEL,-80,70
BB-2,INS,-40,312
BB-2,DEL,-75,87
BB-2,DEL,37,450
BB-2,DEL,-221,166
BB-2,DEL,33,570
BB-2,DEL,-46,277
BB-2,INS,203,318
BB-2,INS,-207,323
BB-2,DEL,38,438
BB-2,DEL,-218,207
BB-2,INS,-45,230
BB-2,DEL,238,31
BB-2,DEL,73,81
BB-2,DUP,-210,2
BB-2,INS,206,353
BB-2,DEL,198,297
BB-2,INS,-766,3
BB-2,INS,213,238
BB-2,DEL,-74,85
BB-2,INS,90,46
BB-2,DEL,-193,116
BB-2,DEL,-118,32
BB-2,DEL,-208,350
BB-2,DEL,31,540
BB-2,INS,-58,128
BB-2,DEL,38,438
BB-2,DEL,218,194
BB-2,DEL,183,43
BB-2,INS,152,23
BB-2,INS,-1401,1
BB-2,DEL,56,107
BB-2,INS,32,627
BB-2,INS,-44,304
BB-2,INS,64,97
BB-2,DEL,37,450
BB-2,DEL,-38,392
BB-2,INS,42,272
BB-2,INS,-34,443
BB-2,INS,-38,373
BB-2,DEL,-50,237
BB-2,DEL,-57,152
BB-2,DEL,213,263
BB-2,INS,31,526
BB-2,DEL,75,63
BB-2,INS,-283,6
BB-2,DEL,-72,97
BB-2,INS,213,238
BB-2,DEL,210,281
BB-2,INS,-67,101
BB-2,DEL,106,31
BB-2,DEL,-40,371
BB-2,INV,31,18
BB-2,INV,-211,7
BB-2,DEL,196,262
BB-2,INS,362,6
BB-2,INS,-34,443
BB-2,DEL,-194,154
BB-2,INS,34,553
BB-2,DEL,-37,383
BB-2,INS,-116,45
BB-2,DEL,187,97
BB-2,DEL,-205,314
BB-2,DEL,209,324
BB-2,INS,-204,296
BB-2,DEL,207,296
BB-2,INS,-32,481
BB-2,INS,-70,94
BB-2,INS,56,128
BB-2,INS,-43,268
BB-2,DEL,69,75
BB-2,INS,201,319
BB-2,INS,-163,19
BB-2,DEL,-79,90
BB-2,INS,-219,198
BB-2,INS,-38,373
BB-2,DEL,-217,252
BB-2,INS,-38,373
BB-2,DEL,-258,10
BB-2,DEL,156,25
BB-2,DEL,-207,375
BB-2,DEL,-211,298
BB-2,INS,-51,220
BB-2,INS,-85,51
BB-2,INS,218,191
BB-2,DEL,-34,442
BB-2,DEL,70,83
BB-2,INS,-227,124
BB-2,INS,-42,277
BB-2,DEL,-41,309
BB-2,INS,46,205
BB-2,DEL,205,373
BB-2,INS,-48,233
BB-2,DEL,-154,26
BB-2,INS,-91,53
BB-2,INS,-49,208
BB-2,DEL,51,145
BB-2,DEL,64,85
BB-2,INS,-233,74
BB-2,DEL,-145,16
BB-2,DEL,32,640
BB-2,INS,35,534
BB-2,DEL,-82,62
BB-2,INS,215,210
BB-2,DEL,-228,105
BB-2,INS,-63,126
BB-2,DEL,-174,24
BB-2,DEL,-62,111
BB-2,INS,69,64
BB-2,DEL,-205,314
BB-2,INS,-239,43
BB-2,INS,238,39
BB-2,DEL,-508,2
BB-2,DEL,-210,334
BB-2,DEL,-41,309
BB-2,DEL,-67,123
BB-2,DEL,-216,249
BB-2,DEL,136,28
BB-2,DEL,72,77
BB-2,INS,-79,69
BB-2,DEL,136,28
BB-2,DEL,84,44
BB-2,DEL,-92,56
BB-2,DEL,-219,216
BB-2,INS,214,243
BB-2,DEL,-155,29
BB-2,INS,215,210
BB-2,DEL,-212,299
BB-2,DEL,33,570
BB-2,DEL,-215,274
BB-2,INS,162,24
BB-2,INS,205,359
